t [yr], r [pc]
1086668.40, 57.34
1086791.10, 57.34
1086913.80, 57.34
1087036.50, 57.34
1087159.20, 57.35
1087281.90, 57.35
1087404.60, 57.35
1087527.29, 57.35
1087649.99, 57.35
1087772.69, 57.36
1087895.39, 57.36
1088018.09, 57.36
1088140.79, 57.36
1088263.49, 57.36
1088386.18, 57.37
1088508.88, 57.37
1088631.58, 57.37
1088754.28, 57.37
1088876.98, 57.37
1088999.68, 57.37
1089122.38, 57.38
1089245.08, 57.38
1089367.77, 57.38
1089490.47, 57.38
1089613.17, 57.38
1089735.87, 57.39
1089858.57, 57.39
1089981.27, 57.39
1090103.97, 57.39
1090226.67, 57.39
1090349.36, 57.40
1090472.06, 57.40
1090594.76, 57.40
1090717.46, 57.40
1090840.16, 57.40
1090962.86, 57.41
1091085.56, 57.41
1091208.26, 57.41
1091330.95, 57.41
1091453.65, 57.41
1091576.35, 57.42
1091699.05, 57.42
1091821.75, 57.42
1091944.45, 57.42
1092067.15, 57.42
1092189.85, 57.43
1092312.54, 57.43
1092435.24, 57.43
1092557.94, 57.43
1092680.64, 57.43
1092803.34, 57.44
1092926.04, 57.44
1093048.74, 57.44
1093171.43, 57.44
1093294.13, 57.44
1093416.83, 57.44
1093539.53, 57.45
1093662.23, 57.45
1093784.93, 57.45
1093907.63, 57.45
1094030.33, 57.45
1094153.02, 57.46
1094275.72, 57.46
1094398.42, 57.46
1094521.12, 57.46
1094643.82, 57.46
1094766.52, 57.47
1094889.22, 57.47
1095011.92, 57.47
1095134.61, 57.47
1095257.31, 57.47
1095380.01, 57.48
1095502.71, 57.48
1095625.41, 57.48
1095748.11, 57.48
1095870.81, 57.48
1095993.51, 57.49
1096116.20, 57.49
1096238.90, 57.49
1096361.60, 57.49
1096484.30, 57.49
1096607.00, 57.50
1096729.70, 57.50
1096852.40, 57.50
1096975.10, 57.50
1097097.79, 57.50
1097220.49, 57.50
1097343.19, 57.51
1097465.89, 57.51
1097588.59, 57.51
1097711.29, 57.51
1097833.99, 57.51
1097956.68, 57.52
1098079.38, 57.52
1098202.08, 57.52
1098324.78, 57.52
1098447.48, 57.52
1098570.18, 57.53
1098692.88, 57.53
1098815.58, 57.53
1098938.27, 57.53
1099060.97, 57.53
1099183.67, 57.54
1099306.37, 57.54
1099429.07, 57.54
1099551.77, 57.54
1099674.47, 57.54
1099797.17, 57.55
1099919.86, 57.55
1100042.56, 57.55
1100165.26, 57.55
1100287.96, 57.55
1100410.66, 57.55
1100533.36, 57.56
1100656.06, 57.56
1100778.76, 57.56
1100901.45, 57.56
1101024.15, 57.56
1101146.85, 57.57
1101269.55, 57.57
1101392.25, 57.57
1101514.95, 57.57
1101637.65, 57.57
1101760.35, 57.58
1101883.04, 57.58
1102005.74, 57.58
1102128.44, 57.58
1102251.14, 57.58
1102373.84, 57.59
1102496.54, 57.59
1102619.24, 57.59
1102741.94, 57.59
1102864.63, 57.59
1102987.33, 57.60
1103110.03, 57.60
1103232.73, 57.60
1103355.43, 57.60
1103478.13, 57.60
1103600.83, 57.61
1103723.52, 57.61
1103846.22, 57.61
1103968.92, 57.61
1104091.62, 57.61
1104214.32, 57.61
1104337.02, 57.62
1104459.72, 57.62
1104582.42, 57.62
1104705.11, 57.62
1104827.81, 57.62
1104950.51, 57.63
1105073.21, 57.63
1105195.91, 57.63
1105318.61, 57.63
1105441.31, 57.63
1105564.01, 57.64
1105686.70, 57.64
1105809.40, 57.64
1105932.10, 57.64
1106054.80, 57.64
1106177.50, 57.65
1106300.20, 57.65
1106422.90, 57.65
1106545.60, 57.65
1106668.29, 57.65
1106790.99, 57.66
1106913.69, 57.66
1107036.39, 57.66
1107159.09, 57.66
1107281.79, 57.66
1107404.49, 57.66
1107527.19, 57.67
1107649.88, 57.67
1107772.58, 57.67
1107895.28, 57.67
1108017.98, 57.67
1108140.68, 57.68
1108263.38, 57.68
1108386.08, 57.68
1108508.77, 57.68
1108631.47, 57.68
1108754.17, 57.69
1108876.87, 57.69
1108999.57, 57.69
1109122.27, 57.69
1109244.97, 57.69
1109367.67, 57.70
1109490.36, 57.70
1109613.06, 57.70
1109735.76, 57.70
1109858.46, 57.70
1109981.16, 57.71
1110103.86, 57.71
1110226.56, 57.71
1110349.26, 57.71
1110471.95, 57.71
1110594.65, 57.71
1110717.35, 57.72
1110840.05, 57.72
1110962.75, 57.72
1111085.45, 57.72
1111208.15, 57.72
1111330.85, 57.73
1111453.54, 57.73
1111576.24, 57.73
1111698.94, 57.73
1111821.64, 57.73
1111944.34, 57.74
1112067.04, 57.74
1112189.74, 57.74
1112312.44, 57.74
1112435.13, 57.74
1112557.83, 57.75
1112680.53, 57.75
1112803.23, 57.75
1112925.93, 57.75
1113048.63, 57.75
1113171.33, 57.75
1113294.02, 57.76
1113416.72, 57.76
1113539.42, 57.76
1113662.12, 57.76
1113784.82, 57.76
1113907.52, 57.77
1114030.22, 57.77
1114152.92, 57.77
1114275.61, 57.77
1114398.31, 57.77
1114521.01, 57.78
1114643.71, 57.78
1114766.41, 57.78
1114889.11, 57.78
1115011.81, 57.78
1115134.51, 57.79
1115257.20, 57.79
1115379.90, 57.79
1115502.60, 57.79
1115625.30, 57.79
1115748.00, 57.80
1115870.70, 57.80
1115993.40, 57.80
1116116.10, 57.80
1116238.79, 57.80
1116361.49, 57.80
1116484.19, 57.81
1116606.89, 57.81
1116729.59, 57.81
1116852.29, 57.81
1116974.99, 57.81
1117097.69, 57.82
1117220.38, 57.82
1117343.08, 57.82
1117465.78, 57.82
1117588.48, 57.82
1117711.18, 57.83
1117833.88, 57.83
1117956.58, 57.83
1118079.28, 57.83
1118201.97, 57.83
1118324.67, 57.84
1118447.37, 57.84
1118570.07, 57.84
1118692.77, 57.84
1118815.47, 57.84
1118938.17, 57.84
1119060.86, 57.85
1119183.56, 57.85
1119306.26, 57.85
1119428.96, 57.85
1119551.66, 57.85
1119674.36, 57.86
1119797.06, 57.86
1119919.76, 57.86
1120042.45, 57.86
1120165.15, 57.86
1120287.85, 57.87
1120410.55, 57.87
1120533.25, 57.87
1120655.95, 57.87
1120778.65, 57.87
1120901.35, 57.88
1121024.04, 57.88
1121146.74, 57.88
1121269.44, 57.88
1121392.14, 57.88
1121514.84, 57.88
1121637.54, 57.89
1121760.24, 57.89
1121882.94, 57.89
1122005.63, 57.89
1122128.33, 57.89
1122251.03, 57.90
1122373.73, 57.90
1122496.43, 57.90
1122619.13, 57.90
1122741.83, 57.90
1122864.53, 57.91
1122987.22, 57.91
1123109.92, 57.91
1123232.62, 57.91
1123355.32, 57.91
1123478.02, 57.92
1123600.72, 57.92
1123723.42, 57.92
1123846.11, 57.92
1123968.81, 57.92
1124091.51, 57.92
1124214.21, 57.93
1124336.91, 57.93
1124459.61, 57.93
1124582.31, 57.93
1124705.01, 57.93
1124827.70, 57.94
1124950.40, 57.94
1125073.10, 57.94
1125195.80, 57.94
1125318.50, 57.94
1125441.20, 57.95
1125563.90, 57.95
1125686.60, 57.95
1125809.29, 57.95
1125931.99, 57.95
1126054.69, 57.96
1126177.39, 57.96
1126300.09, 57.96
1126422.79, 57.96
1126545.49, 57.96
1126668.19, 57.96
1126790.88, 57.97
1126913.58, 57.97
1127036.28, 57.97
1127158.98, 57.97
1127281.68, 57.97
1127404.38, 57.98
1127527.08, 57.98
1127649.78, 57.98
1127772.47, 57.98
1127895.17, 57.98
1128017.87, 57.99
1128140.57, 57.99
1128263.27, 57.99
1128385.97, 57.99
1128508.67, 57.99
1128631.36, 58.00
1128754.06, 58.00
1128876.76, 58.00
1128999.46, 58.00
1129122.16, 58.00
1129244.86, 58.00
1129367.56, 58.01
1129490.26, 58.01
1129612.95, 58.01
1129735.65, 58.01
1129858.35, 58.01
1129981.05, 58.02
1130103.75, 58.02
1130226.45, 58.02
1130349.15, 58.02
1130471.85, 58.02
1130594.54, 58.03
1130717.24, 58.03
1130839.94, 58.03
1130962.64, 58.03
1131085.34, 58.03
1131208.04, 58.03
1131330.74, 58.04
1131453.44, 58.04
1131576.13, 58.04
1131698.83, 58.04
1131821.53, 58.04
1131944.23, 58.05
1132066.93, 58.05
1132189.63, 58.05
1132312.33, 58.05
1132435.03, 58.05
1132557.72, 58.06
1132680.42, 58.06
1132803.12, 58.06
1132925.82, 58.06
1133048.52, 58.06
1133171.22, 58.07
1133293.92, 58.07
1133416.62, 58.07
1133539.31, 58.07
1133662.01, 58.07
1133784.71, 58.07
1133907.41, 58.08
1134030.11, 58.08
1134152.81, 58.08
1134275.51, 58.08
1134398.20, 58.08
1134520.90, 58.09
1134643.60, 58.09
1134766.30, 58.09
1134889.00, 58.09
1135011.70, 58.09
1135134.40, 58.10
1135257.10, 58.10
1135379.79, 58.10
1135502.49, 58.10
1135625.19, 58.10
1135747.89, 58.10
1135870.59, 58.11
1135993.29, 58.11
1136115.99, 58.11
1136238.69, 58.11
1136361.38, 58.11
1136484.08, 58.12
1136606.78, 58.12
1136729.48, 58.12
1136852.18, 58.12
1136974.88, 58.12
1137097.58, 58.13
1137220.28, 58.13
1137342.97, 58.13
1137465.67, 58.13
1137588.37, 58.13
1137711.07, 58.13
1137833.77, 58.14
1137956.47, 58.14
1138079.17, 58.14
1138201.87, 58.14
1138324.56, 58.14
1138447.26, 58.15
1138569.96, 58.15
1138692.66, 58.15
1138815.36, 58.15
1138938.06, 58.15
1139060.76, 58.16
1139183.45, 58.16
1139306.15, 58.16
1139428.85, 58.16
1139551.55, 58.16
1139674.25, 58.17
1139796.95, 58.17
1139919.65, 58.17
1140042.35, 58.17
1140165.04, 58.17
1140287.74, 58.17
1140410.44, 58.18
1140533.14, 58.18
1140655.84, 58.18
1140778.54, 58.18
1140901.24, 58.18
1141023.94, 58.19
1141146.63, 58.19
1141269.33, 58.19
1141392.03, 58.19
1141514.73, 58.19
1141637.43, 58.20
1141760.13, 58.20
1141882.83, 58.20
1142005.53, 58.20
1142128.22, 58.20
1142250.92, 58.20
1142373.62, 58.21
1142496.32, 58.21
1142619.02, 58.21
1142741.72, 58.21
1142864.42, 58.21
1142987.12, 58.22
1143109.81, 58.22
1143232.51, 58.22
1143355.21, 58.22
1143477.91, 58.22
1143600.61, 58.23
1143723.31, 58.23
1143846.01, 58.23
1143968.70, 58.23
1144091.40, 58.23
1144214.10, 58.23
1144336.80, 58.24
1144459.50, 58.24
1144582.20, 58.24
1144704.90, 58.24
1144827.60, 58.24
1144950.29, 58.25
1145072.99, 58.25
1145195.69, 58.25
1145318.39, 58.25
1145441.09, 58.25
1145563.79, 58.26
1145686.49, 58.26
1145809.19, 58.26
1145931.88, 58.26
1146054.58, 58.26
1146177.28, 58.26
1146299.98, 58.27
1146422.68, 58.27
1146545.38, 58.27
1146668.08, 58.27
1146790.78, 58.27
1146913.47, 58.28
1147036.17, 58.28
1147158.87, 58.28
1147281.57, 58.28
1147404.27, 58.28
1147526.97, 58.29
1147649.67, 58.29
1147772.37, 58.29
1147895.06, 58.29
1148017.76, 58.29
1148140.46, 58.29
1148263.16, 58.30
1148385.86, 58.30
1148508.56, 58.30
1148631.26, 58.30
1148753.96, 58.30
1148876.65, 58.31
1148999.35, 58.31
1149122.05, 58.31
1149244.75, 58.31
1149367.45, 58.31
1149490.15, 58.32
1149612.85, 58.32
1149735.54, 58.32
1149858.24, 58.32
1149980.94, 58.32
1150103.64, 58.32
1150226.34, 58.33
1150349.04, 58.33
1150471.74, 58.33
1150594.44, 58.33
1150717.13, 58.33
1150839.83, 58.34
1150962.53, 58.34
1151085.23, 58.34
1151207.93, 58.34
1151330.63, 58.34
1151453.33, 58.35
1151576.03, 58.35
1151698.72, 58.35
1151821.42, 58.35
1151944.12, 58.35
1152066.82, 58.35
1152189.52, 58.36
1152312.22, 58.36
1152434.92, 58.36
1152557.62, 58.36
1152680.31, 58.36
1152803.01, 58.37
1152925.71, 58.37
1153048.41, 58.37
1153171.11, 58.37
1153293.81, 58.37
1153416.51, 58.38
1153539.21, 58.38
1153661.90, 58.38
1153784.60, 58.38
1153907.30, 58.38
1154030.00, 58.38
1154152.70, 58.39
1154275.40, 58.39
1154398.10, 58.39
1154520.79, 58.39
1154643.49, 58.39
1154766.19, 58.40
1154888.89, 58.40
1155011.59, 58.40
1155134.29, 58.40
1155256.99, 58.40
1155379.69, 58.41
1155502.38, 58.41
1155625.08, 58.41
1155747.78, 58.41
1155870.48, 58.41
1155993.18, 58.41
1156115.88, 58.42
1156238.58, 58.42
1156361.28, 58.42
1156483.97, 58.42
1156606.67, 58.42
1156729.37, 58.43
1156852.07, 58.43
1156974.77, 58.43
1157097.47, 58.43
1157220.17, 58.43
1157342.87, 58.43
1157465.56, 58.44
1157588.26, 58.44
1157710.96, 58.44
1157833.66, 58.44
1157956.36, 58.44
1158079.06, 58.45
1158201.76, 58.45
1158324.46, 58.45
1158447.15, 58.45
1158569.85, 58.45
1158692.55, 58.46
1158815.25, 58.46
1158937.95, 58.46
1159060.65, 58.46
1159183.35, 58.46
1159306.04, 58.46
1159428.74, 58.47
1159551.44, 58.47
1159674.14, 58.47
1159796.84, 58.47
1159919.54, 58.47
1160042.24, 58.48
1160164.94, 58.48
1160287.63, 58.48
1160410.33, 58.48
1160533.03, 58.48
1160655.73, 58.49
1160778.43, 58.49
1160901.13, 58.49
1161023.83, 58.49
1161146.53, 58.49
1161269.22, 58.49
1161391.92, 58.50
1161514.62, 58.50
1161637.32, 58.50
1161760.02, 58.50
1161882.72, 58.50
1162005.42, 58.51
1162128.12, 58.51
1162250.81, 58.51
1162373.51, 58.51
1162496.21, 58.51
1162618.91, 58.51
1162741.61, 58.52
1162864.31, 58.52
1162987.01, 58.52
1163109.71, 58.52
1163232.40, 58.52
1163355.10, 58.53
1163477.80, 58.53
1163600.50, 58.53
1163723.20, 58.53
1163845.90, 58.53
1163968.60, 58.54
1164091.30, 58.54
1164213.99, 58.54
1164336.69, 58.54
1164459.39, 58.54
1164582.09, 58.54
1164704.79, 58.55
1164827.49, 58.55
1164950.19, 58.55
1165072.88, 58.55
1165195.58, 58.55
1165318.28, 58.56
1165440.98, 58.56
1165563.68, 58.56
1165686.38, 58.56
1165809.08, 58.56
1165931.78, 58.56
1166054.47, 58.57
1166177.17, 58.57
1166299.87, 58.57
1166422.57, 58.57
1166545.27, 58.57
1166667.97, 58.58
1166790.67, 58.58
1166913.37, 58.58
1167036.06, 58.58
1167158.76, 58.58
1167281.46, 58.59
1167404.16, 58.59
1167526.86, 58.59
1167649.56, 58.59
1167772.26, 58.59
1167894.96, 58.59
1168017.65, 58.60
1168140.35, 58.60
1168263.05, 58.60
1168385.75, 58.60
1168508.45, 58.60
1168631.15, 58.61
1168753.85, 58.61
1168876.55, 58.61
1168999.24, 58.61
1169121.94, 58.61
1169244.64, 58.61
1169367.34, 58.62
1169490.04, 58.62
1169612.74, 58.62
1169735.44, 58.62
1169858.13, 58.62
1169980.83, 58.63
1170103.53, 58.63
1170226.23, 58.63
1170348.93, 58.63
1170471.63, 58.63
1170594.33, 58.64
1170717.03, 58.64
1170839.72, 58.64
1170962.42, 58.64
1171085.12, 58.64
1171207.82, 58.64
1171330.52, 58.65
1171453.22, 58.65
1171575.92, 58.65
1171698.62, 58.65
1171821.31, 58.65
1171944.01, 58.66
1172066.71, 58.66
1172189.41, 58.66
1172312.11, 58.66
1172434.81, 58.66
1172557.51, 58.66
1172680.21, 58.67
1172802.90, 58.67
1172925.60, 58.67
1173048.30, 58.67
1173171.00, 58.67
1173293.70, 58.68
1173416.40, 58.68
1173539.10, 58.68
1173661.80, 58.68
1173784.49, 58.68
1173907.19, 58.69
1174029.89, 58.69
1174152.59, 58.69
1174275.29, 58.69
1174397.99, 58.69
1174520.69, 58.69
1174643.38, 58.70
1174766.08, 58.70
1174888.78, 58.70
1175011.48, 58.70
1175134.18, 58.70
1175256.88, 58.71
1175379.58, 58.71
1175502.28, 58.71
1175624.97, 58.71
1175747.67, 58.71
1175870.37, 58.71
1175993.07, 58.72
1176115.77, 58.72
1176238.47, 58.72
1176361.17, 58.72
1176483.87, 58.72
1176606.56, 58.73
1176729.26, 58.73
1176851.96, 58.73
1176974.66, 58.73
1177097.36, 58.73
1177220.06, 58.73
1177342.76, 58.74
1177465.46, 58.74
1177588.15, 58.74
1177710.85, 58.74
1177833.55, 58.74
1177956.25, 58.75
1178078.95, 58.75
1178201.65, 58.75
1178324.35, 58.75
1178447.05, 58.75
1178569.74, 58.76
1178692.44, 58.76
1178815.14, 58.76
1178937.84, 58.76
1179060.54, 58.76
1179183.24, 58.76
1179305.94, 58.77
1179428.64, 58.77
1179551.33, 58.77
1179674.03, 58.77
1179796.73, 58.77
1179919.43, 58.78
1180042.13, 58.78
1180164.83, 58.78
1180287.53, 58.78
1180410.22, 58.78
1180532.92, 58.78
1180655.62, 58.79
1180778.32, 58.79
1180901.02, 58.79
1181023.72, 58.79
1181146.42, 58.79
1181269.12, 58.80
1181391.81, 58.80
1181514.51, 58.80
1181637.21, 58.80
1181759.91, 58.80
1181882.61, 58.80
1182005.31, 58.81
1182128.01, 58.81
1182250.71, 58.81
1182373.40, 58.81
1182496.10, 58.81
1182618.80, 58.82
1182741.50, 58.82
1182864.20, 58.82
1182986.90, 58.82
1183109.60, 58.82
1183232.30, 58.82
1183354.99, 58.83
1183477.69, 58.83
1183600.39, 58.83
1183723.09, 58.83
1183845.79, 58.83
1183968.49, 58.84
1184091.19, 58.84
1184213.89, 58.84
1184336.58, 58.84
1184459.28, 58.84
1184581.98, 58.85
1184704.68, 58.85
1184827.38, 58.85
1184950.08, 58.85
1185072.78, 58.85
1185195.47, 58.85
1185318.17, 58.86
1185440.87, 58.86
1185563.57, 58.86
1185686.27, 58.86
1185808.97, 58.86
1185931.67, 58.87
1186054.37, 58.87
1186177.06, 58.87
1186299.76, 58.87
1186422.46, 58.87
1186545.16, 58.87
1186667.86, 58.88
1186790.56, 58.88
1186913.26, 58.88
1187035.96, 58.88
1187158.65, 58.88
1187281.35, 58.89
1187404.05, 58.89
1187526.75, 58.89
1187649.45, 58.89
1187772.15, 58.89
1187894.85, 58.89
1188017.55, 58.90
1188140.24, 58.90
1188262.94, 58.90
1188385.64, 58.90
1188508.34, 58.90
1188631.04, 58.91
1188753.74, 58.91
1188876.44, 58.91
1188999.14, 58.91
1189121.83, 58.91
1189244.53, 58.91
1189367.23, 58.92
1189489.93, 58.92
1189612.63, 58.92
1189735.33, 58.92
1189858.03, 58.92
1189980.72, 58.93
1190103.42, 58.93
1190226.12, 58.93
1190348.82, 58.93
1190471.52, 58.93
1190594.22, 58.93
1190716.92, 58.94
1190839.62, 58.94
1190962.31, 58.94
1191085.01, 58.94
1191207.71, 58.94
1191330.41, 58.95
1191453.11, 58.95
1191575.81, 58.95
1191698.51, 58.95
1191821.21, 58.95
1191943.90, 58.95
1192066.60, 58.96
1192189.30, 58.96
1192312.00, 58.96
1192434.70, 58.96
1192557.40, 58.96
1192680.10, 58.97
1192802.80, 58.97
1192925.49, 58.97
1193048.19, 58.97
1193170.89, 58.97
1193293.59, 58.97
1193416.29, 58.98
1193538.99, 58.98
1193661.69, 58.98
1193784.39, 58.98
1193907.08, 58.98
1194029.78, 58.99
1194152.48, 58.99
1194275.18, 58.99
1194397.88, 58.99
1194520.58, 58.99
1194643.28, 58.99
1194765.98, 59.00
1194888.67, 59.00
1195011.37, 59.00
1195134.07, 59.00
1195256.77, 59.00
1195379.47, 59.01
1195502.17, 59.01
1195624.87, 59.01
1195747.56, 59.01
1195870.26, 59.01
1195992.96, 59.01
1196115.66, 59.02
1196238.36, 59.02
1196361.06, 59.02
1196483.76, 59.02
1196606.46, 59.02
1196729.15, 59.03
1196851.85, 59.03
1196974.55, 59.03
1197097.25, 59.03
1197219.95, 59.03
1197342.65, 59.03
1197465.35, 59.04
1197588.05, 59.04
1197710.74, 59.04
1197833.44, 59.04
1197956.14, 59.04
1198078.84, 59.05
1198201.54, 59.05
1198324.24, 59.05
1198446.94, 59.05
1198569.64, 59.05
1198692.33, 59.05
1198815.03, 59.06
1198937.73, 59.06
1199060.43, 59.06
1199183.13, 59.06
1199305.83, 59.06
1199428.53, 59.07
1199551.23, 59.07
1199673.92, 59.07
1199796.62, 59.07
1199919.32, 59.07
1200042.02, 59.07
1200164.72, 59.08
1200287.42, 59.08
1200410.12, 59.08
1200532.81, 59.08
1200655.51, 59.08
1200778.21, 59.09
1200900.91, 59.09
1201023.61, 59.09
1201146.31, 59.09
1201269.01, 59.09
1201391.71, 59.09
1201514.40, 59.10
1201637.10, 59.10
1201759.80, 59.10
1201882.50, 59.10
1202005.20, 59.10
1202127.90, 59.11
1202250.60, 59.11
1202373.30, 59.11
1202495.99, 59.11
1202618.69, 59.11
1202741.39, 59.11
1202864.09, 59.12
1202986.79, 59.12
1203109.49, 59.12
1203232.19, 59.12
1203354.89, 59.12
1203477.58, 59.13
1203600.28, 59.13
1203722.98, 59.13
1203845.68, 59.13
1203968.38, 59.13
1204091.08, 59.13
1204213.78, 59.14
1204336.48, 59.14
1204459.17, 59.14
1204581.87, 59.14
1204704.57, 59.14
1204827.27, 59.15
1204949.97, 59.15
1205072.67, 59.15
1205195.37, 59.15
1205318.06, 59.15
1205440.76, 59.15
1205563.46, 59.16
1205686.16, 59.16
1205808.86, 59.16
1205931.56, 59.16
1206054.26, 59.16
1206176.96, 59.17
1206299.65, 59.17
1206422.35, 59.17
1206545.05, 59.17
1206667.75, 59.17
1206790.45, 59.17
1206913.15, 59.18
1207035.85, 59.18
1207158.55, 59.18
1207281.24, 59.18
1207403.94, 59.18
1207526.64, 59.19
1207649.34, 59.19
1207772.04, 59.19
1207894.74, 59.19
1208017.44, 59.19
1208140.14, 59.19
1208262.83, 59.20
1208385.53, 59.20
1208508.23, 59.20
1208630.93, 59.20
1208753.63, 59.20
1208876.33, 59.21
1208999.03, 59.21
1209121.73, 59.21
1209244.42, 59.21
1209367.12, 59.21
1209489.82, 59.21
1209612.52, 59.22
1209735.22, 59.22
1209857.92, 59.22
1209980.62, 59.22
1210103.32, 59.22
1210226.01, 59.23
1210348.71, 59.23
1210471.41, 59.23
1210594.11, 59.23
1210716.81, 59.23
1210839.51, 59.23
1210962.21, 59.24
1211084.90, 59.24
1211207.60, 59.24
1211330.30, 59.24
1211453.00, 59.24
1211575.70, 59.25
1211698.40, 59.25
1211821.10, 59.25
1211943.80, 59.25
1212066.49, 59.25
1212189.19, 59.25
1212311.89, 59.26
1212434.59, 59.26
1212557.29, 59.26
1212679.99, 59.26
1212802.69, 59.26
1212925.39, 59.26
1213048.08, 59.27
1213170.78, 59.27
1213293.48, 59.27
1213416.18, 59.27
1213538.88, 59.27
1213661.58, 59.28
1213784.28, 59.28
1213906.98, 59.28
1214029.67, 59.28
1214152.37, 59.28
1214275.07, 59.28
1214397.77, 59.29
1214520.47, 59.29
1214643.17, 59.29
1214765.87, 59.29
1214888.57, 59.29
1215011.26, 59.30
1215133.96, 59.30
1215256.66, 59.30
1215379.36, 59.30
1215502.06, 59.30
1215624.76, 59.30
1215747.46, 59.31
1215870.15, 59.31
1215992.85, 59.31
1216115.55, 59.31
1216238.25, 59.31
1216360.95, 59.32
1216483.65, 59.32
1216606.35, 59.32
1216729.05, 59.32
1216851.74, 59.32
1216974.44, 59.32
1217097.14, 59.33
1217219.84, 59.33
1217342.54, 59.33
1217465.24, 59.33
1217587.94, 59.33
1217710.64, 59.34
1217833.33, 59.34
1217956.03, 59.34
1218078.73, 59.34
1218201.43, 59.34
1218324.13, 59.34
1218446.83, 59.35
1218569.53, 59.35
1218692.23, 59.35
1218814.92, 59.35
1218937.62, 59.35
1219060.32, 59.35
1219183.02, 59.36
1219305.72, 59.36
1219428.42, 59.36
1219551.12, 59.36
1219673.82, 59.36
1219796.51, 59.37
1219919.21, 59.37
1220041.91, 59.37
1220164.61, 59.37
1220287.31, 59.37
1220410.01, 59.37
1220532.71, 59.38
1220655.40, 59.38
1220778.10, 59.38
1220900.80, 59.38
1221023.50, 59.38
1221146.20, 59.39
1221268.90, 59.39
1221391.60, 59.39
1221514.30, 59.39
1221636.99, 59.39
1221759.69, 59.39
1221882.39, 59.40
1222005.09, 59.40
1222127.79, 59.40
1222250.49, 59.40
1222373.19, 59.40
1222495.89, 59.41
1222618.58, 59.41
1222741.28, 59.41
1222863.98, 59.41
1222986.68, 59.41
1223109.38, 59.41
1223232.08, 59.42
1223354.78, 59.42
1223477.48, 59.42
1223600.17, 59.42
1223722.87, 59.42
1223845.57, 59.42
1223968.27, 59.43
1224090.97, 59.43
1224213.67, 59.43
1224336.37, 59.43
1224459.07, 59.43
1224581.76, 59.44
1224704.46, 59.44
1224827.16, 59.44
1224949.86, 59.44
1225072.56, 59.44
1225195.26, 59.44
1225317.96, 59.45
1225440.66, 59.45
1225563.35, 59.45
1225686.05, 59.45
1225808.75, 59.45
1225931.45, 59.46
1226054.15, 59.46
1226176.85, 59.46
1226299.55, 59.46
1226422.24, 59.46
1226544.94, 59.46
1226667.64, 59.47
1226790.34, 59.47
1226913.04, 59.47
1227035.74, 59.47
1227158.44, 59.47
1227281.14, 59.48
1227403.83, 59.48
1227526.53, 59.48
1227649.23, 59.48
1227771.93, 59.48
1227894.63, 59.48
1228017.33, 59.49
1228140.03, 59.49
1228262.73, 59.49
1228385.42, 59.49
1228508.12, 59.49
1228630.82, 59.49
1228753.52, 59.50
1228876.22, 59.50
1228998.92, 59.50
1229121.62, 59.50
1229244.32, 59.50
1229367.01, 59.51
1229489.71, 59.51
1229612.41, 59.51
1229735.11, 59.51
1229857.81, 59.51
1229980.51, 59.51
1230103.21, 59.52
1230225.91, 59.52
1230348.60, 59.52
1230471.30, 59.52
1230594.00, 59.52
1230716.70, 59.53
1230839.40, 59.53
1230962.10, 59.53
1231084.80, 59.53
1231207.49, 59.53
1231330.19, 59.53
1231452.89, 59.54
1231575.59, 59.54
1231698.29, 59.54
1231820.99, 59.54
1231943.69, 59.54
1232066.39, 59.54
1232189.08, 59.55
1232311.78, 59.55
1232434.48, 59.55
1232557.18, 59.55
1232679.88, 59.55
1232802.58, 59.56
1232925.28, 59.56
1233047.98, 59.56
1233170.67, 59.56
1233293.37, 59.56
1233416.07, 59.56
1233538.77, 59.57
1233661.47, 59.57
1233784.17, 59.57
1233906.87, 59.57
1234029.57, 59.57
1234152.26, 59.57
1234274.96, 59.58
1234397.66, 59.58
1234520.36, 59.58
1234643.06, 59.58
