t [yr], r [pc]
1896489.29, 100.73
1896704.10, 100.74
1896918.92, 100.74
1897133.73, 100.74
1897348.54, 100.75
1897563.36, 100.75
1897778.17, 100.75
1897992.99, 100.76
1898207.80, 100.76
1898422.62, 100.76
1898637.43, 100.77
1898852.25, 100.77
1899067.06, 100.77
1899281.87, 100.78
1899496.69, 100.78
1899711.50, 100.79
1899926.32, 100.79
1900141.13, 100.79
1900355.95, 100.80
1900570.76, 100.80
1900785.58, 100.80
1901000.39, 100.81
1901215.20, 100.81
1901430.02, 100.81
1901644.83, 100.82
1901859.65, 100.82
1902074.46, 100.82
1902289.28, 100.83
1902504.09, 100.83
1902718.90, 100.83
1902933.72, 100.84
1903148.53, 100.84
1903363.35, 100.84
1903578.16, 100.85
1903792.98, 100.85
1904007.79, 100.85
1904222.61, 100.86
1904437.42, 100.86
1904652.23, 100.86
1904867.05, 100.87
1905081.86, 100.87
1905296.68, 100.87
1905511.49, 100.88
1905726.31, 100.88
1905941.12, 100.88
1906155.93, 100.89
1906370.75, 100.89
1906585.56, 100.90
1906800.38, 100.90
1907015.19, 100.90
1907230.01, 100.91
1907444.82, 100.91
1907659.64, 100.91
1907874.45, 100.92
1908089.26, 100.92
1908304.08, 100.92
1908518.89, 100.93
1908733.71, 100.93
1908948.52, 100.93
1909163.34, 100.94
1909378.15, 100.94
1909592.96, 100.94
1909807.78, 100.95
1910022.59, 100.95
1910237.41, 100.95
1910452.22, 100.96
1910667.04, 100.96
1910881.85, 100.96
1911096.67, 100.97
1911311.48, 100.97
1911526.29, 100.97
1911741.11, 100.98
1911955.92, 100.98
1912170.74, 100.98
1912385.55, 100.99
1912600.37, 100.99
1912815.18, 100.99
1913029.99, 101.00
1913244.81, 101.00
1913459.62, 101.00
1913674.44, 101.01
1913889.25, 101.01
1914104.07, 101.02
1914318.88, 101.02
1914533.70, 101.02
1914748.51, 101.03
1914963.32, 101.03
1915178.14, 101.03
1915392.95, 101.04
1915607.77, 101.04
1915822.58, 101.04
1916037.40, 101.05
1916252.21, 101.05
1916467.02, 101.05
1916681.84, 101.06
1916896.65, 101.06
1917111.47, 101.06
1917326.28, 101.07
1917541.10, 101.07
1917755.91, 101.07
1917970.73, 101.08
1918185.54, 101.08
1918400.35, 101.08
1918615.17, 101.09
1918829.98, 101.09
1919044.80, 101.09
1919259.61, 101.10
1919474.43, 101.10
1919689.24, 101.10
1919904.05, 101.11
1920118.87, 101.11
1920333.68, 101.11
1920548.50, 101.12
1920763.31, 101.12
1920978.13, 101.12
1921192.94, 101.13
1921407.76, 101.13
1921622.57, 101.13
1921837.38, 101.14
1922052.20, 101.14
1922267.01, 101.14
1922481.83, 101.15
1922696.64, 101.15
1922911.46, 101.16
1923126.27, 101.16
1923341.08, 101.16
1923555.90, 101.17
1923770.71, 101.17
1923985.53, 101.17
1924200.34, 101.18
1924415.16, 101.18
1924629.97, 101.18
1924844.79, 101.19
1925059.60, 101.19
1925274.41, 101.19
1925489.23, 101.20
1925704.04, 101.20
1925918.86, 101.20
1926133.67, 101.21
1926348.49, 101.21
1926563.30, 101.21
1926778.11, 101.22
1926992.93, 101.22
1927207.74, 101.22
1927422.56, 101.23
1927637.37, 101.23
1927852.19, 101.23
1928067.00, 101.24
1928281.82, 101.24
1928496.63, 101.24
1928711.44, 101.25
1928926.26, 101.25
1929141.07, 101.25
1929355.89, 101.26
1929570.70, 101.26
1929785.52, 101.26
1930000.33, 101.27
1930215.14, 101.27
1930429.96, 101.27
1930644.77, 101.28
1930859.59, 101.28
1931074.40, 101.28
1931289.22, 101.29
1931504.03, 101.29
1931718.85, 101.29
1931933.66, 101.30
1932148.47, 101.30
1932363.29, 101.30
1932578.10, 101.31
1932792.92, 101.31
1933007.73, 101.32
1933222.55, 101.32
1933437.36, 101.32
1933652.17, 101.33
1933866.99, 101.33
1934081.80, 101.33
1934296.62, 101.34
1934511.43, 101.34
1934726.25, 101.34
1934941.06, 101.35
1935155.88, 101.35
1935370.69, 101.35
1935585.50, 101.36
1935800.32, 101.36
1936015.13, 101.36
1936229.95, 101.37
1936444.76, 101.37
1936659.58, 101.37
1936874.39, 101.38
1937089.20, 101.38
1937304.02, 101.38
1937518.83, 101.39
1937733.65, 101.39
1937948.46, 101.39
1938163.28, 101.40
1938378.09, 101.40
1938592.91, 101.40
1938807.72, 101.41
1939022.53, 101.41
1939237.35, 101.41
1939452.16, 101.42
1939666.98, 101.42
1939881.79, 101.42
1940096.61, 101.43
1940311.42, 101.43
1940526.23, 101.43
1940741.05, 101.44
1940955.86, 101.44
1941170.68, 101.44
1941385.49, 101.45
1941600.31, 101.45
1941815.12, 101.45
1942029.94, 101.46
1942244.75, 101.46
1942459.56, 101.46
1942674.38, 101.47
1942889.19, 101.47
1943104.01, 101.47
1943318.82, 101.48
1943533.64, 101.48
1943748.45, 101.48
1943963.26, 101.49
1944178.08, 101.49
1944392.89, 101.49
1944607.71, 101.50
1944822.52, 101.50
1945037.34, 101.50
1945252.15, 101.51
1945466.97, 101.51
1945681.78, 101.51
1945896.59, 101.52
1946111.41, 101.52
1946326.22, 101.53
1946541.04, 101.53
1946755.85, 101.53
1946970.67, 101.54
1947185.48, 101.54
1947400.29, 101.54
1947615.11, 101.55
1947829.92, 101.55
1948044.74, 101.55
1948259.55, 101.56
1948474.37, 101.56
1948689.18, 101.56
1948904.00, 101.57
1949118.81, 101.57
1949333.62, 101.57
1949548.44, 101.58
1949763.25, 101.58
1949978.07, 101.58
1950192.88, 101.59
1950407.70, 101.59
1950622.51, 101.59
1950837.32, 101.60
1951052.14, 101.60
1951266.95, 101.60
1951481.77, 101.61
1951696.58, 101.61
1951911.40, 101.61
1952126.21, 101.62
1952341.03, 101.62
1952555.84, 101.62
1952770.65, 101.63
1952985.47, 101.63
1953200.28, 101.63
1953415.10, 101.64
1953629.91, 101.64
1953844.73, 101.64
1954059.54, 101.65
1954274.36, 101.65
1954489.17, 101.65
1954703.98, 101.66
1954918.80, 101.66
1955133.61, 101.66
1955348.43, 101.67
1955563.24, 101.67
1955778.06, 101.67
1955992.87, 101.68
1956207.68, 101.68
1956422.50, 101.68
1956637.31, 101.69
1956852.13, 101.69
1957066.94, 101.69
1957281.76, 101.70
1957496.57, 101.70
1957711.39, 101.70
1957926.20, 101.71
1958141.01, 101.71
1958355.83, 101.71
1958570.64, 101.72
1958785.46, 101.72
1959000.27, 101.72
1959215.09, 101.73
1959429.90, 101.73
1959644.71, 101.73
1959859.53, 101.74
1960074.34, 101.74
1960289.16, 101.74
1960503.97, 101.75
1960718.79, 101.75
1960933.60, 101.75
1961148.42, 101.76
1961363.23, 101.76
1961578.04, 101.76
1961792.86, 101.77
1962007.67, 101.77
1962222.49, 101.77
1962437.30, 101.78
1962652.12, 101.78
1962866.93, 101.78
1963081.74, 101.79
1963296.56, 101.79
1963511.37, 101.79
1963726.19, 101.80
1963941.00, 101.80
1964155.82, 101.80
1964370.63, 101.81
1964585.45, 101.81
1964800.26, 101.81
1965015.07, 101.82
1965229.89, 101.82
1965444.70, 101.83
1965659.52, 101.83
1965874.33, 101.83
1966089.15, 101.84
1966303.96, 101.84
1966518.77, 101.84
1966733.59, 101.85
1966948.40, 101.85
1967163.22, 101.85
1967378.03, 101.86
1967592.85, 101.86
1967807.66, 101.86
1968022.48, 101.87
1968237.29, 101.87
1968452.10, 101.87
1968666.92, 101.88
1968881.73, 101.88
1969096.55, 101.88
1969311.36, 101.89
1969526.18, 101.89
1969740.99, 101.89
1969955.80, 101.90
1970170.62, 101.90
1970385.43, 101.90
1970600.25, 101.91
1970815.06, 101.91
1971029.88, 101.91
1971244.69, 101.92
1971459.51, 101.92
1971674.32, 101.92
1971889.13, 101.93
1972103.95, 101.93
1972318.76, 101.93
1972533.58, 101.94
1972748.39, 101.94
1972963.21, 101.94
1973178.02, 101.95
1973392.83, 101.95
1973607.65, 101.95
1973822.46, 101.96
1974037.28, 101.96
1974252.09, 101.96
1974466.91, 101.97
1974681.72, 101.97
1974896.54, 101.97
1975111.35, 101.98
1975326.16, 101.98
1975540.98, 101.98
1975755.79, 101.99
1975970.61, 101.99
1976185.42, 101.99
1976400.24, 102.00
1976615.05, 102.00
1976829.86, 102.00
1977044.68, 102.01
1977259.49, 102.01
1977474.31, 102.01
1977689.12, 102.02
1977903.94, 102.02
1978118.75, 102.02
1978333.57, 102.03
1978548.38, 102.03
1978763.19, 102.03
1978978.01, 102.04
1979192.82, 102.04
1979407.64, 102.04
1979622.45, 102.05
1979837.27, 102.05
1980052.08, 102.05
1980266.89, 102.06
1980481.71, 102.06
1980696.52, 102.06
1980911.34, 102.07
1981126.15, 102.07
1981340.97, 102.07
1981555.78, 102.08
1981770.60, 102.08
1981985.41, 102.08
1982200.22, 102.09
1982415.04, 102.09
1982629.85, 102.09
1982844.67, 102.10
1983059.48, 102.10
1983274.30, 102.10
1983489.11, 102.11
1983703.92, 102.11
1983918.74, 102.11
1984133.55, 102.12
1984348.37, 102.12
1984563.18, 102.12
1984778.00, 102.13
1984992.81, 102.13
1985207.63, 102.13
1985422.44, 102.14
1985637.25, 102.14
1985852.07, 102.14
1986066.88, 102.15
1986281.70, 102.15
1986496.51, 102.15
1986711.33, 102.16
1986926.14, 102.16
1987140.95, 102.16
1987355.77, 102.17
1987570.58, 102.17
1987785.40, 102.17
1988000.21, 102.18
1988215.03, 102.18
1988429.84, 102.18
1988644.66, 102.19
1988859.47, 102.19
1989074.28, 102.19
1989289.10, 102.20
1989503.91, 102.20
1989718.73, 102.20
1989933.54, 102.21
1990148.36, 102.21
1990363.17, 102.21
1990577.98, 102.22
1990792.80, 102.22
1991007.61, 102.22
1991222.43, 102.23
1991437.24, 102.23
1991652.06, 102.23
1991866.87, 102.24
1992081.69, 102.24
1992296.50, 102.24
1992511.31, 102.25
1992726.13, 102.25
1992940.94, 102.25
1993155.76, 102.26
1993370.57, 102.26
1993585.39, 102.26
1993800.20, 102.27
1994015.01, 102.27
1994229.83, 102.27
1994444.64, 102.28
1994659.46, 102.28
1994874.27, 102.28
1995089.09, 102.29
1995303.90, 102.29
1995518.72, 102.29
1995733.53, 102.30
1995948.34, 102.30
1996163.16, 102.30
1996377.97, 102.31
1996592.79, 102.31
1996807.60, 102.31
1997022.42, 102.32
1997237.23, 102.32
1997452.04, 102.32
1997666.86, 102.33
1997881.67, 102.33
1998096.49, 102.33
1998311.30, 102.34
1998526.12, 102.34
1998740.93, 102.34
1998955.75, 102.35
1999170.56, 102.35
1999385.37, 102.35
1999600.19, 102.36
1999815.00, 102.36
2000029.82, 102.36
2000244.63, 102.37
2000459.45, 102.37
2000674.26, 102.37
2000889.07, 102.38
2001103.89, 102.38
2001318.70, 102.38
2001533.52, 102.39
2001748.33, 102.39
2001963.15, 102.39
2002177.96, 102.40
2002392.78, 102.40
2002607.59, 102.40
2002822.40, 102.41
2003037.22, 102.41
2003252.03, 102.41
2003466.85, 102.42
2003681.66, 102.42
2003896.48, 102.42
2004111.29, 102.43
2004326.11, 102.43
2004540.92, 102.43
2004755.73, 102.44
2004970.55, 102.44
2005185.36, 102.44
2005400.18, 102.45
2005614.99, 102.45
2005829.81, 102.45
2006044.62, 102.46
2006259.43, 102.46
2006474.25, 102.46
2006689.06, 102.47
2006903.88, 102.47
2007118.69, 102.47
2007333.51, 102.47
2007548.32, 102.48
2007763.14, 102.48
2007977.95, 102.48
2008192.76, 102.49
2008407.58, 102.49
2008622.39, 102.49
2008837.21, 102.50
2009052.02, 102.50
2009266.84, 102.50
2009481.65, 102.51
2009696.46, 102.51
2009911.28, 102.51
2010126.09, 102.52
2010340.91, 102.52
2010555.72, 102.52
2010770.54, 102.53
2010985.35, 102.53
2011200.17, 102.53
2011414.98, 102.54
2011629.79, 102.54
2011844.61, 102.54
2012059.42, 102.55
2012274.24, 102.55
2012489.05, 102.55
2012703.87, 102.56
2012918.68, 102.56
2013133.49, 102.56
2013348.31, 102.57
2013563.12, 102.57
2013777.94, 102.57
2013992.75, 102.58
2014207.57, 102.58
2014422.38, 102.58
2014637.20, 102.59
2014852.01, 102.59
2015066.82, 102.59
2015281.64, 102.60
2015496.45, 102.60
2015711.27, 102.60
2015926.08, 102.61
2016140.90, 102.61
2016355.71, 102.61
2016570.52, 102.62
2016785.34, 102.62
2017000.15, 102.62
2017214.97, 102.63
2017429.78, 102.63
2017644.60, 102.63
2017859.41, 102.64
2018074.23, 102.64
2018289.04, 102.64
2018503.85, 102.65
2018718.67, 102.65
2018933.48, 102.65
2019148.30, 102.66
2019363.11, 102.66
2019577.93, 102.66
2019792.74, 102.67
2020007.55, 102.67
2020222.37, 102.67
2020437.18, 102.68
2020652.00, 102.68
2020866.81, 102.68
2021081.63, 102.69
2021296.44, 102.69
2021511.26, 102.69
2021726.07, 102.70
2021940.88, 102.70
2022155.70, 102.70
2022370.51, 102.71
2022585.33, 102.71
2022800.14, 102.71
2023014.96, 102.72
2023229.77, 102.72
2023444.58, 102.72
2023659.40, 102.73
2023874.21, 102.73
2024089.03, 102.73
2024303.84, 102.74
2024518.66, 102.74
2024733.47, 102.74
2024948.29, 102.75
2025163.10, 102.75
2025377.91, 102.75
2025592.73, 102.76
2025807.54, 102.76
2026022.36, 102.76
2026237.17, 102.77
2026451.99, 102.77
2026666.80, 102.77
2026881.61, 102.77
2027096.43, 102.78
2027311.24, 102.78
2027526.06, 102.78
2027740.87, 102.79
2027955.69, 102.79
2028170.50, 102.79
2028385.32, 102.80
2028600.13, 102.80
2028814.94, 102.80
2029029.76, 102.81
2029244.57, 102.81
2029459.39, 102.81
2029674.20, 102.82
2029889.02, 102.82
2030103.83, 102.82
2030318.64, 102.83
2030533.46, 102.83
2030748.27, 102.83
2030963.09, 102.84
2031177.90, 102.84
2031392.72, 102.84
2031607.53, 102.85
2031822.35, 102.85
2032037.16, 102.85
2032251.97, 102.86
2032466.79, 102.86
2032681.60, 102.86
2032896.42, 102.87
2033111.23, 102.87
2033326.05, 102.87
2033540.86, 102.88
2033755.67, 102.88
2033970.49, 102.88
2034185.30, 102.89
2034400.12, 102.89
2034614.93, 102.89
2034829.75, 102.90
2035044.56, 102.90
2035259.38, 102.90
2035474.19, 102.91
2035689.00, 102.91
2035903.82, 102.91
2036118.63, 102.92
2036333.45, 102.92
2036548.26, 102.92
2036763.08, 102.93
2036977.89, 102.93
2037192.70, 102.93
2037407.52, 102.94
2037622.33, 102.94
2037837.15, 102.94
2038051.96, 102.95
2038266.78, 102.95
2038481.59, 102.95
2038696.41, 102.96
2038911.22, 102.96
2039126.03, 102.96
2039340.85, 102.97
2039555.66, 102.97
2039770.48, 102.97
2039985.29, 102.97
2040200.11, 102.98
2040414.92, 102.98
2040629.73, 102.98
2040844.55, 102.99
2041059.36, 102.99
2041274.18, 102.99
2041488.99, 103.00
2041703.81, 103.00
2041918.62, 103.00
2042133.44, 103.01
2042348.25, 103.01
2042563.06, 103.01
2042777.88, 103.02
2042992.69, 103.02
2043207.51, 103.02
2043422.32, 103.03
2043637.14, 103.03
2043851.95, 103.03
2044066.76, 103.04
2044281.58, 103.04
2044496.39, 103.04
2044711.21, 103.05
2044926.02, 103.05
2045140.84, 103.05
2045355.65, 103.06
2045570.47, 103.06
2045785.28, 103.06
2046000.09, 103.07
2046214.91, 103.07
2046429.72, 103.07
2046644.54, 103.08
2046859.35, 103.08
2047074.17, 103.08
2047288.98, 103.09
2047503.79, 103.09
2047718.61, 103.09
2047933.42, 103.10
2048148.24, 103.10
2048363.05, 103.10
2048577.87, 103.11
2048792.68, 103.11
2049007.50, 103.11
2049222.31, 103.12
2049437.12, 103.12
2049651.94, 103.12
2049866.75, 103.13
2050081.57, 103.13
2050296.38, 103.13
2050511.20, 103.13
2050726.01, 103.14
2050940.82, 103.14
2051155.64, 103.14
2051370.45, 103.15
2051585.27, 103.15
2051800.08, 103.15
2052014.90, 103.16
2052229.71, 103.16
2052444.53, 103.16
2052659.34, 103.17
2052874.15, 103.17
2053088.97, 103.17
2053303.78, 103.18
2053518.60, 103.18
2053733.41, 103.18
2053948.23, 103.19
2054163.04, 103.19
2054377.85, 103.19
2054592.67, 103.20
2054807.48, 103.20
2055022.30, 103.20
2055237.11, 103.21
2055451.93, 103.21
2055666.74, 103.21
2055881.56, 103.22
2056096.37, 103.22
2056311.18, 103.22
2056526.00, 103.23
2056740.81, 103.23
2056955.63, 103.23
2057170.44, 103.24
2057385.26, 103.24
2057600.07, 103.24
2057814.89, 103.25
2058029.70, 103.25
2058244.51, 103.25
2058459.33, 103.26
2058674.14, 103.26
2058888.96, 103.26
2059103.77, 103.27
2059318.59, 103.27
2059533.40, 103.27
2059748.21, 103.27
2059963.03, 103.28
2060177.84, 103.28
2060392.66, 103.28
2060607.47, 103.29
2060822.29, 103.29
2061037.10, 103.29
2061251.92, 103.30
2061466.73, 103.30
2061681.54, 103.30
2061896.36, 103.31
2062111.17, 103.31
2062325.99, 103.31
2062540.80, 103.32
2062755.62, 103.32
2062970.43, 103.32
2063185.24, 103.33
2063400.06, 103.33
2063614.87, 103.33
2063829.69, 103.34
2064044.50, 103.34
2064259.32, 103.34
2064474.13, 103.35
2064688.95, 103.35
2064903.76, 103.35
2065118.57, 103.36
2065333.39, 103.36
2065548.20, 103.36
2065763.02, 103.37
2065977.83, 103.37
2066192.65, 103.37
2066407.46, 103.38
2066622.27, 103.38
2066837.09, 103.38
2067051.90, 103.39
2067266.72, 103.39
2067481.53, 103.39
2067696.35, 103.39
2067911.16, 103.40
2068125.98, 103.40
2068340.79, 103.40
2068555.60, 103.41
2068770.42, 103.41
2068985.23, 103.41
2069200.05, 103.42
2069414.86, 103.42
2069629.68, 103.42
2069844.49, 103.43
2070059.30, 103.43
2070274.12, 103.43
2070488.93, 103.44
2070703.75, 103.44
2070918.56, 103.44
2071133.38, 103.45
2071348.19, 103.45
2071563.01, 103.45
2071777.82, 103.46
2071992.63, 103.46
2072207.45, 103.46
2072422.26, 103.47
2072637.08, 103.47
2072851.89, 103.47
2073066.71, 103.48
2073281.52, 103.48
2073496.33, 103.48
2073711.15, 103.49
2073925.96, 103.49
2074140.78, 103.49
2074355.59, 103.50
2074570.41, 103.50
2074785.22, 103.50
2075000.04, 103.50
2075214.85, 103.51
2075429.66, 103.51
2075644.48, 103.51
2075859.29, 103.52
2076074.11, 103.52
2076288.92, 103.52
2076503.74, 103.53
2076718.55, 103.53
2076933.36, 103.53
2077148.18, 103.54
2077362.99, 103.54
2077577.81, 103.54
2077792.62, 103.55
2078007.44, 103.55
2078222.25, 103.55
2078437.07, 103.56
2078651.88, 103.56
2078866.69, 103.56
2079081.51, 103.57
2079296.32, 103.57
2079511.14, 103.57
2079725.95, 103.58
2079940.77, 103.58
2080155.58, 103.58
2080370.39, 103.59
2080585.21, 103.59
2080800.02, 103.59
2081014.84, 103.60
2081229.65, 103.60
2081444.47, 103.60
2081659.28, 103.60
2081874.10, 103.61
2082088.91, 103.61
2082303.72, 103.61
2082518.54, 103.62
2082733.35, 103.62
2082948.17, 103.62
2083162.98, 103.63
2083377.80, 103.63
2083592.61, 103.63
2083807.42, 103.64
2084022.24, 103.64
2084237.05, 103.64
2084451.87, 103.65
2084666.68, 103.65
2084881.50, 103.65
2085096.31, 103.66
2085311.13, 103.66
2085525.94, 103.66
2085740.75, 103.67
2085955.57, 103.67
2086170.38, 103.67
2086385.20, 103.68
2086600.01, 103.68
2086814.83, 103.68
2087029.64, 103.69
2087244.45, 103.69
2087459.27, 103.69
2087674.08, 103.70
2087888.90, 103.70
2088103.71, 103.70
2088318.53, 103.70
2088533.34, 103.71
2088748.16, 103.71
2088962.97, 103.71
2089177.78, 103.72
2089392.60, 103.72
2089607.41, 103.72
2089822.23, 103.73
2090037.04, 103.73
2090251.86, 103.73
2090466.67, 103.74
2090681.48, 103.74
2090896.30, 103.74
2091111.11, 103.75
2091325.93, 103.75
2091540.74, 103.75
2091755.56, 103.76
2091970.37, 103.76
2092185.19, 103.76
2092400.00, 103.77
2092614.81, 103.77
2092829.63, 103.77
2093044.44, 103.78
2093259.26, 103.78
2093474.07, 103.78
2093688.89, 103.79
2093903.70, 103.79
2094118.51, 103.79
2094333.33, 103.79
2094548.14, 103.80
2094762.96, 103.80
2094977.77, 103.80
2095192.59, 103.81
2095407.40, 103.81
2095622.22, 103.81
2095837.03, 103.82
2096051.84, 103.82
2096266.66, 103.82
2096481.47, 103.83
2096696.29, 103.83
2096911.10, 103.83
2097125.92, 103.84
2097340.73, 103.84
2097555.54, 103.84
2097770.36, 103.85
2097985.17, 103.85
2098199.99, 103.85
2098414.80, 103.86
2098629.62, 103.86
2098844.43, 103.86
2099059.25, 103.87
2099274.06, 103.87
2099488.87, 103.87
2099703.69, 103.88
2099918.50, 103.88
2100133.32, 103.88
2100348.13, 103.88
2100562.95, 103.89
2100777.76, 103.89
2100992.57, 103.89
2101207.39, 103.90
2101422.20, 103.90
2101637.02, 103.90
2101851.83, 103.91
2102066.65, 103.91
2102281.46, 103.91
2102496.28, 103.92
2102711.09, 103.92
2102925.90, 103.92
2103140.72, 103.93
2103355.53, 103.93
2103570.35, 103.93
2103785.16, 103.94
2103999.98, 103.94
2104214.79, 103.94
2104429.60, 103.95
2104644.42, 103.95
2104859.23, 103.95
2105074.05, 103.96
2105288.86, 103.96
2105503.68, 103.96
2105718.49, 103.96
2105933.31, 103.97
2106148.12, 103.97
2106362.93, 103.97
2106577.75, 103.98
2106792.56, 103.98
2107007.38, 103.98
2107222.19, 103.99
2107437.01, 103.99
2107651.82, 103.99
2107866.64, 104.00
2108081.45, 104.00
2108296.26, 104.00
2108511.08, 104.01
2108725.89, 104.01
2108940.71, 104.01
2109155.52, 104.02
2109370.34, 104.02
2109585.15, 104.02
2109799.96, 104.03
2110014.78, 104.03
2110229.59, 104.03
2110444.41, 104.04
2110659.22, 104.04
2110874.04, 104.04
2111088.85, 104.04
2111303.67, 104.05
2111518.48, 104.05
2111733.29, 104.05
2111948.11, 104.06
2112162.92, 104.06
2112377.74, 104.06
2112592.55, 104.07
2112807.37, 104.07
2113022.18, 104.07
2113236.99, 104.08
2113451.81, 104.08
2113666.62, 104.08
2113881.44, 104.09
2114096.25, 104.09
2114311.07, 104.09
2114525.88, 104.10
2114740.70, 104.10
2114955.51, 104.10
2115170.32, 104.11
2115385.14, 104.11
2115599.95, 104.11
2115814.77, 104.11
2116029.58, 104.12
2116244.40, 104.12
2116459.21, 104.12
2116674.02, 104.13
2116888.84, 104.13
2117103.65, 104.13
2117318.47, 104.14
2117533.28, 104.14
2117748.10, 104.14
2117962.91, 104.15
2118177.73, 104.15
2118392.54, 104.15
2118607.35, 104.16
2118822.17, 104.16
2119036.98, 104.16
2119251.80, 104.17
2119466.61, 104.17
2119681.43, 104.17
2119896.24, 104.18
2120111.05, 104.18
2120325.87, 104.18
2120540.68, 104.18
2120755.50, 104.19
2120970.31, 104.19
2121185.13, 104.19
2121399.94, 104.20
2121614.76, 104.20
2121829.57, 104.20
2122044.38, 104.21
2122259.20, 104.21
2122474.01, 104.21
2122688.83, 104.22
2122903.64, 104.22
2123118.46, 104.22
2123333.27, 104.23
2123548.08, 104.23
2123762.90, 104.23
2123977.71, 104.24
2124192.53, 104.24
2124407.34, 104.24
2124622.16, 104.25
2124836.97, 104.25
2125051.79, 104.25
2125266.60, 104.25
2125481.41, 104.26
2125696.23, 104.26
2125911.04, 104.26
2126125.86, 104.27
2126340.67, 104.27
2126555.49, 104.27
2126770.30, 104.28
2126985.11, 104.28
2127199.93, 104.28
2127414.74, 104.29
2127629.56, 104.29
2127844.37, 104.29
2128059.19, 104.30
2128274.00, 104.30
2128488.82, 104.30
2128703.63, 104.31
2128918.44, 104.31
2129133.26, 104.31
2129348.07, 104.32
2129562.89, 104.32
2129777.70, 104.32
2129992.52, 104.32
2130207.33, 104.33
2130422.14, 104.33
2130636.96, 104.33
2130851.77, 104.34
2131066.59, 104.34
2131281.40, 104.34
2131496.22, 104.35
2131711.03, 104.35
2131925.85, 104.35
2132140.66, 104.36
2132355.47, 104.36
2132570.29, 104.36
2132785.10, 104.37
2132999.92, 104.37
2133214.73, 104.37
2133429.55, 104.38
2133644.36, 104.38
2133859.17, 104.38
2134073.99, 104.38
2134288.80, 104.39
2134503.62, 104.39
2134718.43, 104.39
2134933.25, 104.40
2135148.06, 104.40
2135362.88, 104.40
2135577.69, 104.41
2135792.50, 104.41
2136007.32, 104.41
2136222.13, 104.42
2136436.95, 104.42
2136651.76, 104.42
2136866.58, 104.43
2137081.39, 104.43
2137296.20, 104.43
2137511.02, 104.44
2137725.83, 104.44
2137940.65, 104.44
2138155.46, 104.45
2138370.28, 104.45
2138585.09, 104.45
2138799.91, 104.45
2139014.72, 104.46
2139229.53, 104.46
2139444.35, 104.46
2139659.16, 104.47
2139873.98, 104.47
2140088.79, 104.47
2140303.61, 104.48
2140518.42, 104.48
2140733.23, 104.48
2140948.05, 104.49
2141162.86, 104.49
2141377.68, 104.49
2141592.49, 104.50
2141807.31, 104.50
2142022.12, 104.50
2142236.94, 104.51
2142451.75, 104.51
2142666.56, 104.51
2142881.38, 104.51
2143096.19, 104.52
2143311.01, 104.52
2143525.82, 104.52
2143740.64, 104.53
2143955.45, 104.53
2144170.26, 104.53
